Rank,Category,Similarity_Score,Extracted_Skills,Matched_Skills,Missing_Skills,Matched_Skill_Count,Final_Score
766,PUBLIC-RELATIONS,0.5307664322398181,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3715365025678725
767,SALES,3.3873534226753517,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.371147395872746
768,PUBLIC-RELATIONS,0.5293307625952834,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3705315338166986
769,AGRICULTURE,3.381837570638344,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3672862994468407
770,CONSTRUCTION,3.370765516524083,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.359535861566858
771,PUBLIC-RELATIONS,3.3663542603796572,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.35644798226576
772,BUSINESS-DEVELOPMENT,0.508851295800328,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3561959070602296
773,FITNESS,3.365166895918708,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3556168271430953
774,DIGITAL-MEDIA,0.5079287090564154,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3555500963394906
775,DIGITAL-MEDIA,0.49919177818240085,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3494342447276804
776,CONSULTANT,0.4970522375328367,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3479365662729856
777,BUSINESS-DEVELOPMENT,0.4924720224958632,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.344730415747104
778,APPAREL,3.3483663475983536,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3438564433188476
779,SALES,3.347271062000408,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3430897434002853
780,DIGITAL-MEDIA,0.48587151550867,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3401100608560688
781,SALES,3.341688984993424,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3391822894953966
782,DESIGNER,0.4837514658313886,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.338626026081972
783,ADVOCATE,3.340536378429646,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.338375464900752
784,BUSINESS-DEVELOPMENT,0.48325982903287373,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3382818803230117
785,ENGINEERING,3.332268030722221,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3325876215055548
786,ACCOUNTANT,3.331887675028302,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3323213725198113
787,PUBLIC-RELATIONS,0.4728606409129538,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3310024486390675
788,PUBLIC-RELATIONS,0.47135182024523,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.329946274171661
789,APPAREL,3.3277525165032387,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.329426761552267
790,PUBLIC-RELATIONS,0.46877853243117706,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.328144972701824
791,PUBLIC-RELATIONS,0.46355667835155934,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3244896748460917
792,CHEF,3.320190654143114,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3241334579001798
793,AVIATION,3.3139853401311736,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3197897380918215
794,SALES,3.3124682234305953,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3187277564014166
795,BUSINESS-DEVELOPMENT,3.3095288233868363,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3166701763707853
796,FINANCE,3.307438538615344,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3152069770307406
797,ACCOUNTANT,3.305146320238749,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.313602424167124
798,FITNESS,0.4468851981084627,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.312819638675924
799,DIGITAL-MEDIA,0.4458769962991176,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.3121138974093824
800,ADVOCATE,3.3021623851130784,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.3115136695791545
801,PUBLIC-RELATIONS,0.438301735957077,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.306811215169954
802,CONSULTANT,3.2832410283647078,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.298268719855295
803,INFORMATION-TECHNOLOGY,3.280689303572329,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.29648251250063
804,PUBLIC-RELATIONS,0.42173164811621694,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.295212153681352
805,APPAREL,0.4194337547149244,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2936036283004473
806,CONSULTANT,0.4179874239868998,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2925911967908297
807,ACCOUNTANT,3.273308856147815,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2913161993034703
808,AVIATION,3.269392914803441,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2885750403624083
809,HR,0.4119766719505497,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2883836703653846
810,DIGITAL-MEDIA,0.40635909701352635,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2844513679094685
811,ENGINEERING,3.262534399925228,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2837740799476594
812,BPO,0.40529753430519083,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2837082740136334
813,FITNESS,3.260652207238586,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.28245654506701
814,AGRICULTURE,3.2533262967060392,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2773284076942275
815,ARTS,0.39607848991845507,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,2.2772549429429185
816,TEACHER,3.253092201965578,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2771645413759045
817,FITNESS,3.2486158434446617,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.274031090411263
818,ADVOCATE,3.2469244561878274,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.272847119331479
819,DIGITAL-MEDIA,3.2452529895675175,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2716770926972623
820,FINANCE,3.2443340222222785,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.2710338155555947
821,DESIGNER,3.243805188465777,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,2.270663631926044
